I	446000	447000	1	telomeres
I	450000	451000	6	telomeres
I	465000	466000	1	telomeres
I	470000	471000	1	telomeres
I	471000	472000	1	telomeres
I	474000	475000	1	telomeres
I	476000	477000	1	telomeres
I	499000	500000	2	telomeres
I	500000	501000	3	telomeres
I	501000	502000	5	telomeres
I	504000	505000	1	telomeres
I	507000	508000	1	telomeres
I	511000	512000	1	telomeres
I	512000	513000	6	telomeres
I	514000	515000	1	telomeres
I	520000	521000	1	telomeres
I	526000	527000	1	telomeres
I	534000	535000	1	telomeres
I	539000	540000	1	telomeres
I	543000	544000	1	telomeres
I	545000	546000	2	telomeres
I	546000	547000	3	telomeres
I	549000	550000	2	telomeres
I	555000	556000	1	telomeres
I	557000	558000	3	telomeres
I	558000	559000	1	telomeres
I	571000	572000	2	telomeres
I	595000	596000	4	telomeres
I	596000	597000	2	telomeres
I	598000	599000	1	telomeres
I	601000	602000	1	telomeres
I	603000	604000	1	telomeres
I	619000	620000	1	telomeres
I	665000	666000	1	telomeres
I	672000	673000	1	telomeres
I	677000	678000	2	telomeres
I	678000	679000	1	telomeres
I	681000	682000	2	telomeres
I	684000	685000	1	telomeres
I	690000	691000	1	telomeres
I	691000	692000	2	telomeres
I	692000	693000	1	telomeres
I	693000	694000	1	telomeres
I	694000	695000	1	telomeres
I	695000	696000	3	telomeres
I	696000	697000	3	telomeres
I	701000	702000	3	telomeres
I	703000	704000	2	telomeres
I	731000	732000	1	telomeres
I	732000	733000	1	telomeres
I	734000	735000	1	telomeres
I	738000	739000	1	telomeres
I	740000	741000	1	telomeres
I	742000	743000	3	telomeres
I	743000	744000	1	telomeres
I	744000	745000	4	telomeres
I	745000	746000	2	telomeres
I	746000	747000	1	telomeres
I	747000	748000	2	telomeres
I	751000	752000	1	telomeres
I	752000	753000	1	telomeres
I	755000	756000	1	telomeres
I	758000	759000	1	telomeres
I	760000	761000	1	telomeres
I	770000	771000	1	telomeres
I	771000	772000	1	telomeres
I	778000	779000	2	telomeres
I	780000	781000	1	telomeres
I	781000	782000	1	telomeres
I	783000	784000	1	telomeres
I	786000	787000	1	telomeres
I	794000	795000	1	telomeres
I	797000	798000	1	telomeres
I	809000	810000	4	telomeres
I	815000	816000	1	telomeres
I	825000	826000	1	telomeres
I	830000	831000	1	telomeres
I	835000	836000	5	telomeres
I	838000	839000	1	telomeres
I	842000	843000	1	telomeres
I	849000	850000	1	telomeres
I	850000	851000	2	telomeres
I	861000	862000	1	telomeres
I	864000	865000	1	telomeres
I	865000	866000	1	telomeres
I	881000	882000	1	telomeres
I	882000	883000	1	telomeres
I	883000	884000	1	telomeres
I	884000	885000	1	telomeres
I	891000	892000	1	telomeres
I	898000	899000	1	telomeres
I	902000	903000	4	telomeres
I	903000	904000	1	telomeres
I	904000	905000	1	telomeres
I	912000	913000	1	telomeres
I	915000	916000	1	telomeres
I	921000	922000	1	telomeres
I	924000	925000	1	telomeres
I	926000	927000	1	telomeres
I	927000	928000	1	telomeres
I	928000	929000	1	telomeres
I	929000	930000	1	telomeres
I	932000	933000	1	telomeres
I	933000	934000	1	telomeres
I	937000	938000	16	telomeres
I	938000	939000	2	telomeres
I	940000	941000	1	telomeres
I	943000	944000	1	telomeres
I	946000	947000	2	telomeres
I	947000	948000	2	telomeres
I	957000	958000	1	telomeres
I	958000	959000	2	telomeres
I	964000	965000	1	telomeres
I	968000	969000	1	telomeres
I	969000	970000	1	telomeres
I	970000	971000	1	telomeres
I	980000	981000	1	telomeres
I	982000	983000	1	telomeres
I	984000	985000	1	telomeres
I	994000	995000	1	telomeres
I	996000	997000	1	telomeres
I	997000	998000	4	telomeres
I	998000	999000	5	telomeres
I	1000000	1001000	1	telomeres
I	1006000	1007000	3	telomeres
I	1009000	1010000	1	telomeres
I	1014000	1015000	1	telomeres
I	1020000	1021000	3	telomeres
I	1021000	1022000	3	telomeres
I	1023000	1024000	6	telomeres
I	1024000	1025000	1	telomeres
I	1026000	1027000	5	telomeres
I	1035000	1036000	1	telomeres
I	1039000	1040000	1	telomeres
I	1040000	1041000	1	telomeres
I	1044000	1045000	1	telomeres
I	1045000	1046000	2	telomeres
I	1047000	1048000	2	telomeres
I	1048000	1049000	1	telomeres
I	1049000	1050000	1	telomeres
I	1055000	1056000	2	telomeres
I	1056000	1057000	1	telomeres
I	1057000	1058000	8	telomeres
I	1058000	1059000	2	telomeres
I	1059000	1060000	4	telomeres
I	1071000	1072000	5	telomeres
I	1075000	1076000	1	telomeres
I	1077000	1078000	2	telomeres
I	1078000	1079000	3	telomeres
I	1079000	1080000	3	telomeres
I	1082000	1083000	2	telomeres
I	1083000	1084000	2	telomeres
I	1085000	1086000	2	telomeres
I	1086000	1087000	9	telomeres
I	1088000	1089000	1	telomeres
I	1091000	1092000	9	telomeres
I	1093000	1094000	1	telomeres
I	1094000	1095000	1	telomeres
I	1099000	1100000	1	telomeres
I	1101000	1102000	1	telomeres
I	1104000	1105000	2	telomeres
I	1110000	1111000	1	telomeres
I	1116000	1117000	1	telomeres
I	1117000	1118000	3	telomeres
I	1118000	1119000	1	telomeres
I	1136000	1137000	1	telomeres
I	1138000	1139000	1	telomeres
I	1141000	1142000	1	telomeres
I	1142000	1143000	1	telomeres
I	1146000	1147000	1	telomeres
I	1156000	1157000	1	telomeres
I	1157000	1158000	1	telomeres
I	1161000	1162000	1	telomeres
I	1162000	1163000	3	telomeres
I	1163000	1164000	4	telomeres
I	1164000	1165000	1	telomeres
I	1167000	1168000	1	telomeres
I	1171000	1172000	1	telomeres
I	1174000	1175000	13	telomeres
I	1175000	1176000	2	telomeres
I	1176000	1177000	5	telomeres
I	1178000	1179000	1	telomeres
I	1182000	1183000	1	telomeres
I	1185000	1186000	1	telomeres
I	1186000	1187000	2	telomeres
I	1191000	1192000	1	telomeres
I	1193000	1194000	3	telomeres
I	1196000	1197000	2	telomeres
I	1197000	1198000	7	telomeres
I	1198000	1199000	11	telomeres
I	1199000	1200000	13	telomeres
I	1201000	1202000	1	telomeres
I	1202000	1203000	4	telomeres
I	1203000	1204000	4	telomeres
I	1204000	1205000	2	telomeres
I	1205000	1206000	3	telomeres
I	1206000	1207000	2	telomeres
I	1207000	1208000	5	telomeres
I	1211000	1212000	1	telomeres
I	1221000	1222000	1	telomeres
I	1227000	1228000	11	telomeres
I	1228000	1229000	1	telomeres
I	1232000	1233000	1	telomeres
I	1239000	1240000	1	telomeres
I	1249000	1250000	1	telomeres
I	1250000	1251000	2	telomeres
I	1253000	1254000	2	telomeres
I	1257000	1258000	1	telomeres
I	1270000	1271000	1	telomeres
I	1275000	1276000	3	telomeres
I	1278000	1279000	1	telomeres
I	1279000	1280000	1	telomeres
I	1282000	1283000	2	telomeres
I	1288000	1289000	1	telomeres
I	1292000	1293000	1	telomeres
I	1293000	1294000	1	telomeres
I	1301000	1302000	1	telomeres
I	1310000	1311000	1	telomeres
I	1314000	1315000	1	telomeres
I	1319000	1320000	1	telomeres
I	1321000	1322000	2	telomeres
I	1330000	1331000	1	telomeres
I	1333000	1334000	1	telomeres
I	1335000	1336000	1	telomeres
I	1337000	1338000	1	telomeres
I	1340000	1341000	1	telomeres
I	1352000	1353000	4	telomeres
I	1354000	1355000	1	telomeres
I	1357000	1358000	2	telomeres
I	1358000	1359000	1	telomeres
I	1361000	1362000	2	telomeres
I	1367000	1368000	1	telomeres
I	1368000	1369000	2	telomeres
I	1373000	1374000	1	telomeres
I	1374000	1375000	5	telomeres
I	1376000	1377000	1	telomeres
I	1377000	1378000	7	telomeres
I	1378000	1379000	7	telomeres
I	1381000	1382000	8	telomeres
I	1382000	1383000	3	telomeres
I	1390000	1391000	1	telomeres
I	1394000	1395000	1	telomeres
I	1395000	1396000	1	telomeres
I	1396000	1397000	3	telomeres
I	1398000	1399000	1	telomeres
I	1399000	1400000	1	telomeres
I	1400000	1401000	1	telomeres
I	1401000	1402000	2	telomeres
I	1404000	1405000	2	telomeres
I	1405000	1406000	1	telomeres
I	1406000	1407000	2	telomeres
I	1407000	1408000	1	telomeres
I	1409000	1410000	1	telomeres
I	1412000	1413000	2	telomeres
I	1413000	1414000	2	telomeres
I	1415000	1416000	2	telomeres
I	1420000	1421000	1	telomeres
I	1428000	1429000	1	telomeres
I	1429000	1430000	1	telomeres
I	1432000	1433000	3	telomeres
I	1436000	1437000	1	telomeres
I	1439000	1440000	2	telomeres
I	1443000	1444000	1	telomeres
I	1444000	1445000	4	telomeres
I	1445000	1446000	1	telomeres
I	1446000	1447000	3	telomeres
I	1451000	1452000	2	telomeres
I	1455000	1456000	1	telomeres
I	1457000	1458000	1	telomeres
I	1459000	1460000	2	telomeres
I	1461000	1462000	1	telomeres
I	1466000	1467000	1	telomeres
I	1467000	1468000	1	telomeres
I	1470000	1471000	1	telomeres
I	1473000	1474000	1	telomeres
I	1476000	1477000	1	telomeres
I	1479000	1480000	1	telomeres
I	1482000	1483000	2	telomeres
I	1484000	1485000	1	telomeres
I	1485000	1486000	1	telomeres
I	1510000	1511000	6	telomeres
I	1516000	1517000	1	telomeres
I	1519000	1520000	3	telomeres
I	1533000	1534000	1	telomeres
I	1534000	1535000	1	telomeres
I	1543000	1544000	1	telomeres
I	1548000	1549000	1	telomeres
I	1552000	1553000	1	telomeres
I	1553000	1554000	4	telomeres
I	1556000	1557000	1	telomeres
I	1558000	1559000	1	telomeres
I	1568000	1569000	1	telomeres
I	1569000	1570000	2	telomeres
I	1570000	1571000	1	telomeres
I	1573000	1574000	1	telomeres
I	1576000	1577000	1	telomeres
I	1579000	1580000	2	telomeres
I	1582000	1583000	1	telomeres
I	1588000	1589000	1	telomeres
I	1590000	1591000	1	telomeres
I	1592000	1593000	1	telomeres
I	1600000	1601000	1	telomeres
I	1608000	1609000	1	telomeres
I	1610000	1611000	1	telomeres
I	1613000	1614000	2	telomeres
I	1614000	1615000	1	telomeres
I	1615000	1616000	2	telomeres
I	1616000	1617000	2	telomeres
I	1617000	1618000	1	telomeres
I	1620000	1621000	4	telomeres
I	1621000	1622000	2	telomeres
I	1629000	1630000	1	telomeres
I	1636000	1637000	1	telomeres
I	1637000	1638000	1	telomeres
I	1645000	1646000	2	telomeres
I	1648000	1649000	2	telomeres
I	1649000	1650000	2	telomeres
I	1650000	1651000	2	telomeres
I	1651000	1652000	1	telomeres
I	1656000	1657000	2	telomeres
I	1658000	1659000	1	telomeres
I	1662000	1663000	1	telomeres
I	1666000	1667000	2	telomeres
I	1668000	1669000	1	telomeres
I	1669000	1670000	1	telomeres
I	1673000	1674000	1	telomeres
I	1674000	1675000	1	telomeres
I	1678000	1679000	1	telomeres
I	1680000	1681000	1	telomeres
I	1681000	1682000	1	telomeres
I	1706000	1707000	3	telomeres
I	1707000	1708000	4	telomeres
I	1708000	1709000	1	telomeres
I	1724000	1725000	1	telomeres
I	1727000	1728000	1	telomeres
I	1730000	1731000	1	telomeres
I	1736000	1737000	3	telomeres
I	1737000	1738000	2	telomeres
I	1738000	1739000	6	telomeres
I	1739000	1740000	4	telomeres
I	1740000	1741000	4	telomeres
I	1741000	1742000	1	telomeres
I	1748000	1749000	1	telomeres
I	1754000	1755000	1	telomeres
I	1759000	1760000	1	telomeres
I	1762000	1763000	1	telomeres
I	1764000	1765000	1	telomeres
I	1766000	1767000	1	telomeres
I	1769000	1770000	1	telomeres
I	1770000	1771000	1	telomeres
I	1775000	1776000	2	telomeres
I	1776000	1777000	3	telomeres
I	1778000	1779000	1	telomeres
I	1779000	1780000	1	telomeres
I	1781000	1782000	2	telomeres
I	1782000	1783000	1	telomeres
I	1787000	1788000	1	telomeres
I	1791000	1792000	1	telomeres
I	1793000	1794000	1	telomeres
I	1797000	1798000	2	telomeres
I	1798000	1799000	1	telomeres
I	1802000	1803000	2	telomeres
I	1805000	1806000	1	telomeres
I	1807000	1808000	1	telomeres
I	1813000	1814000	1	telomeres
I	1814000	1815000	2	telomeres
I	1817000	1818000	1	telomeres
I	1827000	1828000	4	telomeres
I	1828000	1829000	6	telomeres
I	1829000	1830000	1	telomeres
I	1831000	1832000	2	telomeres
I	1834000	1835000	1	telomeres
I	1836000	1837000	1	telomeres
I	1841000	1842000	1	telomeres
I	1850000	1851000	1	telomeres
I	1854000	1855000	1	telomeres
I	1859000	1860000	1	telomeres
I	1861000	1862000	1	telomeres
I	1877000	1878000	1	telomeres
I	1879000	1880000	1	telomeres
I	1882000	1883000	4	telomeres
I	1884000	1885000	1	telomeres
I	1892000	1893000	2	telomeres
I	1903000	1904000	1	telomeres
I	1907000	1908000	1	telomeres
I	1909000	1910000	1	telomeres
I	1910000	1911000	7	telomeres
I	1912000	1913000	1	telomeres
I	1913000	1914000	1	telomeres
I	1916000	1917000	2	telomeres
I	1918000	1919000	6	telomeres
I	1919000	1920000	1	telomeres
I	1920000	1921000	6	telomeres
I	1921000	1922000	1	telomeres
I	1925000	1926000	1	telomeres
I	1928000	1929000	1	telomeres
I	1929000	1930000	1	telomeres
I	1933000	1934000	1	telomeres
I	1936000	1937000	1	telomeres
I	1937000	1938000	2	telomeres
I	1948000	1949000	1	telomeres
I	1950000	1951000	2	telomeres
I	1951000	1952000	4	telomeres
I	1952000	1953000	1	telomeres
I	1955000	1956000	1	telomeres
I	1957000	1958000	1	telomeres
I	1960000	1961000	1	telomeres
I	1961000	1962000	1	telomeres
I	1964000	1965000	1	telomeres
I	1965000	1966000	5	telomeres
I	1972000	1973000	1	telomeres
I	1979000	1980000	1	telomeres
I	1981000	1982000	2	telomeres
I	1982000	1983000	1	telomeres
I	1983000	1984000	2	telomeres
I	1984000	1985000	1	telomeres
I	1985000	1986000	1	telomeres
I	1986000	1987000	1	telomeres
I	1987000	1988000	1	telomeres
I	1988000	1989000	1	telomeres
I	1992000	1993000	1	telomeres
I	1995000	1996000	1	telomeres
I	1998000	1999000	2	telomeres
I	1999000	2000000	2	telomeres
I	2002000	2003000	1	telomeres
I	2004000	2005000	1	telomeres
I	2008000	2009000	1	telomeres
I	2009000	2010000	35	telomeres
I	2010000	2011000	9	telomeres
I	2011000	2012000	1	telomeres
I	2012000	2013000	4	telomeres
I	2016000	2017000	1	telomeres
I	2017000	2018000	8	telomeres
I	2022000	2023000	2	telomeres
I	2023000	2024000	3	telomeres
I	2025000	2026000	1	telomeres
I	2029000	2030000	2	telomeres
I	2031000	2032000	1	telomeres
I	2032000	2033000	1	telomeres
I	2034000	2035000	1	telomeres
I	2040000	2041000	2	telomeres
I	2041000	2042000	1	telomeres
I	2042000	2043000	2	telomeres
I	2057000	2058000	1	telomeres
I	2065000	2066000	1	telomeres
I	2070000	2071000	1	telomeres
I	2074000	2075000	1	telomeres
I	2077000	2078000	1	telomeres
I	2089000	2090000	1	telomeres
I	2092000	2093000	1	telomeres
I	2094000	2095000	2	telomeres
I	2096000	2097000	2	telomeres
I	2104000	2105000	2	telomeres
I	2105000	2106000	1	telomeres
I	2106000	2107000	2	telomeres
I	2107000	2108000	3	telomeres
I	2109000	2110000	1	telomeres
I	2116000	2117000	1	telomeres
I	2122000	2123000	1	telomeres
I	2123000	2124000	2	telomeres
I	2124000	2125000	1	telomeres
I	2130000	2131000	1	telomeres
I	2131000	2132000	1	telomeres
I	2134000	2135000	1	telomeres
I	2135000	2136000	1	telomeres
I	2136000	2137000	2	telomeres
I	2138000	2139000	1	telomeres
I	2139000	2140000	1	telomeres
I	2143000	2144000	2	telomeres
I	2145000	2146000	1	telomeres
I	2148000	2149000	2	telomeres
I	2149000	2150000	2	telomeres
I	2150000	2151000	1	telomeres
I	2151000	2152000	3	telomeres
I	2152000	2153000	3	telomeres
I	2160000	2161000	1	telomeres
I	2161000	2162000	1	telomeres
I	2162000	2163000	2	telomeres
I	2166000	2167000	2	telomeres
I	2176000	2177000	1	telomeres
I	2178000	2179000	1	telomeres
I	2179000	2180000	2	telomeres
I	2180000	2181000	5	telomeres
I	2189000	2190000	1	telomeres
I	2191000	2192000	1	telomeres
I	2196000	2197000	1	telomeres
I	2203000	2204000	1	telomeres
I	2207000	2208000	1	telomeres
I	2208000	2209000	1	telomeres
I	2210000	2211000	2	telomeres
I	2211000	2212000	4	telomeres
I	2213000	2214000	1	telomeres
I	2214000	2215000	1	telomeres
I	2215000	2216000	4	telomeres
I	2216000	2217000	1	telomeres
I	2219000	2220000	1	telomeres
I	2220000	2221000	1	telomeres
I	2235000	2236000	1	telomeres
I	2237000	2238000	1	telomeres
I	2238000	2239000	1	telomeres
I	2245000	2246000	2	telomeres
I	2251000	2252000	1	telomeres
I	2252000	2253000	1	telomeres
I	2253000	2254000	1	telomeres
I	2257000	2258000	1	telomeres
I	2260000	2261000	1	telomeres
I	2269000	2270000	1	telomeres
I	2278000	2279000	1	telomeres
I	2285000	2286000	1	telomeres
I	2287000	2288000	1	telomeres
I	2289000	2290000	1	telomeres
I	2291000	2292000	1	telomeres
I	2292000	2293000	1	telomeres
I	2295000	2296000	1	telomeres
I	2296000	2297000	2	telomeres
I	2297000	2298000	3	telomeres
I	2298000	2299000	3	telomeres
I	2300000	2301000	1	telomeres
I	2301000	2302000	2	telomeres
I	2302000	2303000	5	telomeres
I	2304000	2305000	1	telomeres
I	2306000	2307000	1	telomeres
I	2312000	2313000	1	telomeres
I	2322000	2323000	1	telomeres
I	2330000	2331000	1	telomeres
I	2342000	2343000	1	telomeres
I	2351000	2352000	1	telomeres
I	2356000	2357000	1	telomeres
I	2357000	2358000	2	telomeres
I	2358000	2359000	7	telomeres
I	2360000	2361000	7	telomeres
I	2361000	2362000	1	telomeres
I	2364000	2365000	1	telomeres
I	2365000	2366000	1	telomeres
I	2366000	2367000	1	telomeres
I	2372000	2373000	4	telomeres
I	2373000	2374000	3	telomeres
I	2380000	2381000	1	telomeres
I	2381000	2382000	2	telomeres
I	2392000	2393000	1	telomeres
I	2393000	2394000	1	telomeres
I	2394000	2395000	2	telomeres
I	2395000	2396000	3	telomeres
I	2396000	2397000	1	telomeres
I	2399000	2400000	1	telomeres
I	2406000	2407000	1	telomeres
I	2407000	2408000	1	telomeres
I	2408000	2409000	2	telomeres
I	2409000	2410000	2	telomeres
I	2426000	2427000	1	telomeres
I	2430000	2431000	1	telomeres
I	2431000	2432000	1	telomeres
I	2436000	2437000	2	telomeres
I	2447000	2448000	1	telomeres
I	2452000	2453000	2	telomeres
I	2455000	2456000	1	telomeres
I	2457000	2458000	1	telomeres
I	2459000	2460000	2	telomeres
I	2460000	2461000	4	telomeres
I	2461000	2462000	3	telomeres
I	2462000	2463000	1	telomeres
I	2464000	2465000	2	telomeres
I	2467000	2468000	1	telomeres
I	2471000	2472000	4	telomeres
I	2480000	2481000	1	telomeres
I	2483000	2484000	2	telomeres
I	2486000	2487000	3	telomeres
I	2487000	2488000	2	telomeres
I	2488000	2489000	5	telomeres
I	2491000	2492000	2	telomeres
I	2492000	2493000	1	telomeres
I	2493000	2494000	3	telomeres
I	2496000	2497000	2	telomeres
I	2497000	2498000	1	telomeres
I	2505000	2506000	1	telomeres
I	2509000	2510000	1	telomeres
I	2511000	2512000	1	telomeres
I	2512000	2513000	3	telomeres
I	2513000	2514000	2	telomeres
I	2514000	2515000	3	telomeres
I	2515000	2516000	6	telomeres
I	2516000	2517000	1	telomeres
I	2522000	2523000	1	telomeres
I	2525000	2526000	3	telomeres
I	2528000	2529000	1	telomeres
I	2529000	2530000	4	telomeres
I	2532000	2533000	1	telomeres
I	2533000	2534000	1	telomeres
I	2539000	2540000	1	telomeres
I	2546000	2547000	2	telomeres
I	2550000	2551000	1	telomeres
I	2561000	2562000	2	telomeres
I	2565000	2566000	2	telomeres
I	2566000	2567000	2	telomeres
I	2570000	2571000	1	telomeres
I	2579000	2580000	1	telomeres
I	2582000	2583000	1	telomeres
I	2595000	2596000	2	telomeres
I	2596000	2597000	1	telomeres
I	2598000	2599000	1	telomeres
I	2601000	2602000	1	telomeres
I	2602000	2603000	1	telomeres
I	2609000	2610000	1	telomeres
I	2610000	2611000	2	telomeres
I	2612000	2613000	1	telomeres
I	2616000	2617000	2	telomeres
I	2618000	2619000	1	telomeres
I	2620000	2621000	1	telomeres
I	2621000	2622000	1	telomeres
I	2622000	2623000	1	telomeres
I	2623000	2624000	1	telomeres
I	2626000	2627000	1	telomeres
I	2632000	2633000	1	telomeres
I	2649000	2650000	1	telomeres
I	2654000	2655000	1	telomeres
I	2660000	2661000	1	telomeres
I	2662000	2663000	1	telomeres
I	2663000	2664000	1	telomeres
I	2664000	2665000	1	telomeres
I	2666000	2667000	1	telomeres
I	2667000	2668000	1	telomeres
I	2671000	2672000	5	telomeres
I	2673000	2674000	1	telomeres
I	2681000	2682000	1	telomeres
I	2686000	2687000	2	telomeres
I	2688000	2689000	1	telomeres
I	2689000	2690000	2	telomeres
I	2691000	2692000	2	telomeres
I	2692000	2693000	1	telomeres
I	2694000	2695000	1	telomeres
I	2697000	2698000	1	telomeres
I	2700000	2701000	1	telomeres
I	2705000	2706000	1	telomeres
I	2711000	2712000	1	telomeres
I	2715000	2716000	1	telomeres
I	2716000	2717000	1	telomeres
I	2721000	2722000	1	telomeres
I	2723000	2724000	3	telomeres
I	2724000	2725000	2	telomeres
I	2726000	2727000	1	telomeres
I	2727000	2728000	2	telomeres
I	2732000	2733000	1	telomeres
I	2733000	2734000	1	telomeres
I	2738000	2739000	2	telomeres
I	2739000	2740000	1	telomeres
I	2746000	2747000	1	telomeres
I	2748000	2749000	2	telomeres
I	2751000	2752000	1	telomeres
I	2753000	2754000	1	telomeres
I	2756000	2757000	1	telomeres
I	2764000	2765000	5	telomeres
I	2766000	2767000	1	telomeres
I	2767000	2768000	1	telomeres
I	2770000	2771000	1	telomeres
I	2772000	2773000	1	telomeres
I	2774000	2775000	1	telomeres
I	2777000	2778000	2	telomeres
I	2782000	2783000	1	telomeres
I	2783000	2784000	5	telomeres
I	2784000	2785000	1	telomeres
I	2785000	2786000	1	telomeres
I	2787000	2788000	1	telomeres
I	2791000	2792000	1	telomeres
I	2792000	2793000	1	telomeres
I	2804000	2805000	1	telomeres
I	2805000	2806000	1	telomeres
I	2806000	2807000	1	telomeres
I	2810000	2811000	1	telomeres
I	2811000	2812000	1	telomeres
I	2819000	2820000	1	telomeres
I	2826000	2827000	4	telomeres
I	2829000	2830000	2	telomeres
I	2843000	2844000	1	telomeres
I	2844000	2845000	3	telomeres
I	2848000	2849000	1	telomeres
I	2850000	2851000	1	telomeres
I	2852000	2853000	1	telomeres
I	2856000	2857000	2	telomeres
I	2860000	2861000	1	telomeres
I	2865000	2866000	1	telomeres
I	2866000	2867000	1	telomeres
I	2869000	2870000	1	telomeres
I	2872000	2873000	1	telomeres
I	2877000	2878000	1	telomeres
I	2878000	2879000	1	telomeres
I	2883000	2884000	1	telomeres
I	2884000	2885000	2	telomeres
I	2890000	2891000	1	telomeres
I	2904000	2905000	1	telomeres
I	2907000	2908000	1	telomeres
I	2909000	2910000	1	telomeres
I	2919000	2920000	1	telomeres
I	2921000	2922000	1	telomeres
I	2933000	2934000	2	telomeres
I	2937000	2938000	1	telomeres
I	2938000	2939000	1	telomeres
I	2939000	2940000	1	telomeres
I	2943000	2944000	2	telomeres
I	2944000	2945000	1	telomeres
I	2946000	2947000	1	telomeres
I	2948000	2949000	1	telomeres
I	2951000	2952000	4	telomeres
I	2952000	2953000	2	telomeres
I	2957000	2958000	1	telomeres
I	2960000	2961000	1	telomeres
I	2961000	2962000	2	telomeres
I	2962000	2963000	1	telomeres
I	2969000	2970000	1	telomeres
I	2974000	2975000	1	telomeres
I	2975000	2976000	2	telomeres
I	2978000	2979000	2	telomeres
I	2979000	2980000	1	telomeres
I	2981000	2982000	1	telomeres
